tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment_result,airline
5.69e+17,1,Late Flight,1,NaN,JessicaBurack,NaN,0,@JetBlue we've been delayed and delayed here in Palm beach... Need to head to Westchester. Can you give me some info?,NaN,2/21/2015 15:13,NaN,NaN,negative,Delta
5.69e+17,1,Late Flight,0.6689,NaN,jsgerson,NaN,0,"@JetBlue Hey Jetblue, you stranded an entire plane that was supposed to go to JFK and we are getting restless.  Need better communication!",NaN,2/21/2015 15:13,NaN,NaN,negative,Delta
5.69e+17,1,Cancelled Flight,1,NaN,jsgerson,NaN,0,"@JetBlue Hey Jetblue, you Cancelled Flightled our flight from ST Maarten to JFK.  Stranded my family in the baggage area and lost my daughters luggage",NaN,2/21/2015 15:13,NaN,NaN,negative,Delta
5.69e+17,1,NaN,NaN,NaN,GreenkidspenWRA,NaN,0,@JetBlue Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?,NaN,2/21/2015 15:11,Grimsby - UK,NaN,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,geraldineledan,NaN,0,@JetBlue Exciting times ahead! 😁🎉,"[40.67851205, -73.43465391]",2/21/2015 15:06,"Long Island, New York",Eastern Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,USairNews,NaN,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Xf9MPnAaJE,NaN,2/21/2015 15:04,USA,Sydney,neutral,Delta
5.69e+17,1,Customer Service Issue,1,NaN,cricketandjoe,NaN,0,@JetBlue your website is seriously horrible and so is your  call center!! Almost makes it tempting to fly someone else!! #sodone,NaN,2/21/2015 15:02,NaN,NaN,negative,Delta
5.69e+17,1,Late Flight,0.3607,NaN,sbgblee,NaN,0,@JetBlue why haven't you allowed for flight changes into the NY area airports tonight?  Everyone is saying travel is treacherous.,NaN,2/21/2015 14:53,NaN,NaN,negative,Delta
5.69e+17,1,NaN,NaN,NaN,CMichaelGibson,NaN,1,@JetBlue Counting on your flight 989 to get to DC!,NaN,2/21/2015 14:52,Harvard Professor & MD,NaN,positive,Delta
5.69e+17,1,Late Flight,1,NaN,SusetteAG,NaN,0,"@JetBlue not cool. At the gate, turns out my flight from FLL to JAX is delayed, yet app says on time. Not a good start.",NaN,2/21/2015 14:50,"Miami/Ft. Lauderdale, FL",Eastern Time (US & Canada),negative,Delta
5.69e+17,0.3456,NaN,0,NaN,CMichaelGibson,NaN,0,@JetBlue You guys need pillows on these rockers to really knock it out of the park ... just sayin ...,NaN,2/21/2015 14:45,Harvard Professor & MD,NaN,neutral,Delta
5.69e+17,0.3617,NaN,0,NaN,CMichaelGibson,NaN,1,@JetBlue I sure hope you guys get me to DC to speak tomorrow! &amp; @JohnNosta &amp; @United: I'm winning here with @JetBlue,NaN,2/21/2015 14:41,Harvard Professor & MD,NaN,neutral,Delta
5.69e+17,1,Flight Attendant Complaints,0.3683,NaN,rosenrj,NaN,0,"@JetBlue there is no supervisor available, so they couldn't do anything.",NaN,2/21/2015 14:28,NaN,NaN,negative,Delta
5.69e+17,1,Customer Service Issue,1,NaN,rosenrj,NaN,0,"@JetBlue I now learned that customer service at SXM works for the airport, not JetBlue. They need a supervisor to do anything.",NaN,2/21/2015 14:22,NaN,NaN,negative,Delta
5.69e+17,1,NaN,NaN,NaN,erw12,NaN,0,@JetBlue status of flight 684 from MCO to LGA tomorrow?,NaN,2/21/2015 14:19,NaN,NaN,neutral,Delta
5.69e+17,0.656,NaN,0,NaN,NicoMancinelli,NaN,0,@jetblue what good with the inflight WiFi?,NaN,2/21/2015 14:17,"ÜT: 41.538301,-74.072016",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,Late Flight,0.6667,NaN,MichaelMontero,NaN,0,@JetBlue - trying to fly from BOS to JFK. Flight delayed. Traveling with kids. Book a hotel or are we getting out tonight?,NaN,2/21/2015 14:12,"Brooklyn, New York",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Customer Service Issue,1,NaN,rosenrj,NaN,0,"@JetBlue we tried. They're not at all helpful. Terrible customer service, at this airport, at least.",NaN,2/21/2015 14:02,NaN,NaN,negative,Delta
5.69e+17,1,Cancelled Flight,1,NaN,Marc_keting,NaN,0,@JetBlue Tell me at what point will u realize u can't fly into DCA tonight- u Cancelled Flightled the 1pm when will u Cancelled Flight the 5:26,NaN,2/21/2015 13:57,"Washington, DC",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Cancelled Flight,1,NaN,rosenrj,NaN,0,"@JetBlue making a bad situation worse. Cancelled Flighted flight, making us stay overnight in SXM. Won't provide vouchers to stay in a different hotel",NaN,2/21/2015 13:55,NaN,NaN,negative,Delta
5.69e+17,0.6667,NaN,0,NaN,FruminousB,NaN,0,@JetBlue what's the status of flight 1272 diverted to RIC?  When will it depart back for LGA?,NaN,2/21/2015 13:54,NaN,NaN,neutral,Delta
5.69e+17,1,Cancelled Flight,1,NaN,Marc_keting,NaN,0,@JetBlue You already Cancelled Flightled the one b4 us to DCA,NaN,2/21/2015 13:52,"Washington, DC",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Can't Tell,0.7114,NaN,MichaelBorakove,NaN,0,"@JetBlue It is physically impossible to make it to the airport, and our flight is scheduled to leave in less than 3 hours.",NaN,2/21/2015 13:49,NaN,NaN,negative,Delta
5.69e+17,0.6652,Cancelled Flight,0.3434,NaN,Marc_keting,NaN,0,@JetBlue at what point do u Cancelled Flight flights to DCA- other airlines have already Cancelled Flightled,NaN,2/21/2015 13:46,"Washington, DC",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,delmo75,NaN,0,@JetBlue great flight http://t.co/E0R0NTO4TR,NaN,2/21/2015 13:38,NaN,NaN,positive,Delta
5.69e+17,0.654,NaN,0,NaN,delmo75,NaN,0,@JetBlue you can't beat jetblue in space's matter http://t.co/NRpWmGyv3e,NaN,2/21/2015 13:37,NaN,NaN,positive,Delta
5.69e+17,0.6531,NaN,NaN,NaN,contimike,NaN,0,@JetBlue Great thank you!,NaN,2/21/2015 13:34,"New York, sort of!",NaN,positive,Delta
5.69e+17,0.6405,Lost Luggage,0.6405,NaN,contimike,NaN,0,@JetBlue I would like to send an email to Lost and Found at JetBlue JFK; I spoke to them this morning but cannot drive their today.,NaN,2/21/2015 13:31,"New York, sort of!",NaN,negative,Delta
5.69e+17,1,Customer Service Issue,0.6698,NaN,jojo929,NaN,0,@JetBlue we want room and food allowances. Agents are refusing to give us vouchers to use at rooms we book ourselves.,NaN,2/21/2015 13:27,NaN,NaN,negative,Delta
5.69e+17,1,Customer Service Issue,0.6667,NaN,jojo929,NaN,0,@JetBlue send more service agents so all the stranded passengers can be helped!!!🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘,NaN,2/21/2015 13:22,NaN,NaN,negative,Delta
5.69e+17,1,Can't Tell,0.6636,NaN,AdamJBerry,NaN,0,@JetBlue hopefully this flight Seattle to Boston 2pm will have wifi. Our first one did not and we had to entertain ourselves! #lizaapproved,NaN,2/21/2015 13:20,Provincetown Ma,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,PatricePinkFile,NaN,0,@JetBlue good to hear. Thx for being responsive.,NaN,2/21/2015 13:19,"Washington, DC",Eastern Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,Markjeffries1,NaN,0,@JetBlue Yup. MCO. 82°!!,NaN,2/21/2015 13:18,"40.741909,-73.997189",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,Markjeffries1,NaN,0,@JetBlue Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?! http://t.co/ufyxXkIsa3,NaN,2/21/2015 13:14,"40.741909,-73.997189",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,Can't Tell,1,NaN,venkatesh_cr,NaN,0,@JetBlue as a customer it feels like i should stick to airlines other than jet blue. I travel for my work for past 5 years never seen $70,NaN,2/21/2015 13:11,Austin Texas,Central Time (US & Canada),negative,Delta
5.69e+17,0.6344,NaN,NaN,NaN,PGAShowAndrew,NaN,0,"Cool thx! Only a couple more #PGAShow flights til I'm #Mosaic...can't wait. Will be easier to change flights when weathers bad
@JetBlue","[41.05811177, -73.53637216]",2/21/2015 13:07,"Stamford, CT",Eastern Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,Markjeffries1,NaN,0,@JetBlue Phew!! Did it!! (Pant. Wheeze) http://t.co/ZPZ78POeON,NaN,2/21/2015 13:06,"40.741909,-73.997189",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,CamiCorreaBal,NaN,0,"@JetBlue thanks so much for help Us, u r amazing!",NaN,2/21/2015 12:59,NaN,Bogota,positive,Delta
5.69e+17,0.672,NaN,NaN,NaN,RozFortuna,NaN,0,"@JetBlue Thanks, it's for next weekend though so my guess is it will only go higher.",NaN,2/21/2015 12:54,Mannahatta,Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,tarapall,NaN,0,@JetBlue #kudos! And we're done and heading to warmer weather!,NaN,2/21/2015 12:54,Long Island/Westchester,Eastern Time (US & Canada),positive,Delta
5.69e+17,0.7033,NaN,0,NaN,PatricePinkFile,NaN,0,@JetBlue actually flight 1089 not 1098,NaN,2/21/2015 12:53,"Washington, DC",Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6922,NaN,0,NaN,PatricePinkFile,NaN,0,@JetBlue BOS to DCA 1098 at 7:16 pm.,NaN,2/21/2015 12:52,"Washington, DC",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,Can't Tell,0.6543,NaN,venkatesh_cr,NaN,0,@JetBlue I've been in pricing for 8 years to know that 70 bucks a seat is criminal. 20-30 I understand. #pricing #flying #jetblue #pricewise,NaN,2/21/2015 12:48,Austin Texas,Central Time (US & Canada),negative,Delta
5.69e+17,0.6465,Can't Tell,0.6465,NaN,T5Sparrow,NaN,0,@JetBlue *cough* #awkward!,NaN,2/21/2015 12:47,JetBlue T5 at JFK,NaN,negative,Delta
5.69e+17,1,Customer Service Issue,1,NaN,BernardLeCroix,NaN,0,@JetBlue you guys need live chat.,NaN,2/21/2015 12:46,"Providence, RI",Eastern Time (US & Canada),negative,Delta
5.69e+17,0.6458,Flight Booking Problems,0.6458,NaN,BernardLeCroix,NaN,0,@JetBlue it was but obviously it wasn't linked as there is nothing there when I tried to book with it.,NaN,2/21/2015 12:44,"Providence, RI",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,scrappiedoodle,NaN,0,@JetBlue Awesome! Thank you! ;),NaN,2/21/2015 12:43,Virginia & Cali,NaN,positive,Delta
5.69e+17,1,NaN,NaN,NaN,SenatorA7,NaN,0,@JetBlue Can I bring a compact folding chair like this in a checked bag? http://t.co/9nivw9ftZw,NaN,2/21/2015 12:42,Louie's in the Bronx,Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,Can't Tell,0.3469,NaN,beachluvr104,NaN,0,@JetBlue quick ? Why is a person traveling w  a mosaic not get the green tag? Doesn't make sense I end up waitin 4 my sons bag anyway :/,NaN,2/21/2015 12:42,NaN,Atlantic Time (Canada),negative,Delta
5.69e+17,0.6984,Customer Service Issue,0.6984,NaN,beachluvr104,NaN,0,@JetBlue got it wish they would communicate more w us,NaN,2/21/2015 12:41,NaN,Atlantic Time (Canada),negative,Delta
5.69e+17,1,Late Flight,1,NaN,Swindonsays,NaN,0,@JetBlue continuing you record of never having a flight leave on time. Add up how much time with with my family you have cost me. #jetblue,"[40.64573089, -73.77655727]",2/21/2015 12:40,NaN,Amsterdam,negative,Delta
5.69e+17,1,NaN,NaN,NaN,scrappiedoodle,NaN,0,@JetBlue Using JetBlue miles?,NaN,2/21/2015 12:40,Virginia & Cali,NaN,neutral,Delta
5.69e+17,1,Customer Service Issue,0.3532,NaN,BernardLeCroix,NaN,0,@JetBlue I guess I have to redo the Flight Booking Problems. Ugh!,NaN,2/21/2015 12:38,"Providence, RI",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Flight Booking Problems,0.6388,NaN,RozFortuna,NaN,0,@JetBlue that sucks. Oh well.,NaN,2/21/2015 12:35,Mannahatta,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Customer Service Issue,0.6664,NaN,beachluvr104,NaN,0,@JetBlue she's standing here on her cell no announcements no info #thismosaicnothappy,NaN,2/21/2015 12:33,NaN,Atlantic Time (Canada),negative,Delta
5.69e+17,0.6826,NaN,0,NaN,scrappiedoodle,NaN,0,@JetBlue Using JetBlue air miles?,NaN,2/21/2015 12:33,Virginia & Cali,NaN,neutral,Delta
5.69e+17,1,Lost Luggage,1,NaN,beachluvr104,NaN,0,@JetBlue someone is here but has no info smh one bag came off  and then nothing,NaN,2/21/2015 12:32,NaN,Atlantic Time (Canada),negative,Delta
5.69e+17,0.6822,Customer Service Issue,0.3485,NaN,BernardLeCroix,NaN,0,@JetBlue there's is nothing there because apparently I have to connect them for that to be true.,NaN,2/21/2015 12:30,"Providence, RI",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,scrappiedoodle,NaN,0,@JetBlue Hello! Can you tell me if you currently fly to Hawaii? Thanks!,NaN,2/21/2015 12:24,Virginia & Cali,NaN,neutral,Delta
5.69e+17,1,Lost Luggage,0.6854,NaN,beachluvr104,NaN,0,@JetBlue can u see what's holding up flt 1002 bags? One bag came out nothing else for 10 minutes,NaN,2/21/2015 12:23,NaN,Atlantic Time (Canada),negative,Delta
5.69e+17,1,Customer Service Issue,1,NaN,BernardLeCroix,NaN,0,@JetBlue why wouldn't you just credit it right to my account instead of having a separate sign on. That seems pretty ridiculous.,NaN,2/21/2015 12:23,"Providence, RI",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,Southbeachpapi,NaN,0,@JetBlue thanks for update http://t.co/K7uBOTMr1r,NaN,2/21/2015 12:21,NYC✈️MIA,NaN,positive,Delta
5.69e+17,0.6517,NaN,0,NaN,BernardLeCroix,NaN,0,@JetBlue I clear that folder regularly and JetBlue is white listed so it never got to me.,NaN,2/21/2015 12:21,"Providence, RI",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,BernardLeCroix,NaN,0,@JetBlue I can't call right now. My baby just fell asleep.,NaN,2/21/2015 12:20,"Providence, RI",Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6686,NaN,NaN,NaN,AdamJBerry,NaN,1,@JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet,NaN,2/21/2015 12:18,Provincetown Ma,Eastern Time (US & Canada),positive,Delta
5.69e+17,0.6591,Can't Tell,0.6591,NaN,BernardLeCroix,NaN,0,"@JetBlue it seems I never received an ID, just a password.",NaN,2/21/2015 12:16,"Providence, RI",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,RozFortuna,NaN,0,@JetBlue yesterday's deal?,NaN,2/21/2015 12:16,Mannahatta,Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6472,NaN,0,NaN,RozFortuna,NaN,0,@JetBlue so yesterday a flight I wanted to Chicago was on sale within my points range and today it isn't. Any way you guys can still honor,NaN,2/21/2015 12:16,Mannahatta,Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6669,NaN,0,NaN,BernardLeCroix,NaN,0,@JetBlue I have an email that says I have to sign on to the travel bank?  How do I that?,NaN,2/21/2015 12:13,"Providence, RI",Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6822,Can't Tell,0.3629,NaN,BernardLeCroix,NaN,0,"@JetBlue yes, last month when Boston got the first big snow storm and my flight was Cancelled Flightled.",NaN,2/21/2015 12:09,"Providence, RI",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Can't Tell,0.6405,NaN,BernardLeCroix,NaN,0,@JetBlue where did my travel bank credit go?  I can't call you right now.,NaN,2/21/2015 12:05,"Providence, RI",Eastern Time (US & Canada),negative,Delta
5.69e+17,0.6489,NaN,NaN,NaN,Destructiff,NaN,0,@jetblue offered me a complimentary drink for switching seats. Stewardess asked for my age &amp; I said 30. We giggled. #goodgenes #ilookyoung,NaN,2/21/2015 11:56,NYC ,Atlantic Time (Canada),positive,Delta
5.69e+17,0.693,NaN,NaN,NaN,ejhart6,NaN,0,"@JetBlue Thanks. Still booked our trip 3/13-17 LB to SLC to see grand kids.  Just very frustrating. Tried app, web, etc. Still love u guys!",NaN,2/21/2015 11:55,"Fullerton, CA",NaN,positive,Delta
5.69e+17,1,NaN,NaN,NaN,joycefelixes,NaN,0,@JetBlue thank you! I'm excited to fly with you for the first time.,NaN,2/21/2015 11:50,NaN,Eastern Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,ItsLaLoca,NaN,0,Thank U 😘 “@JetBlue: @ItsLaLoca But of course! Safety is always 1st!  We'll make sure to handle her with CARE and LOVE!  :)”,NaN,2/21/2015 11:48,"ÜT: 27.947395,-82.215546",Eastern Time (US & Canada),positive,Delta
5.69e+17,0.6593,NaN,NaN,NaN,Cau3cau3,NaN,0,@JetBlue Kudos to JetBlue social media team for jumping in an helping me out during the last snow storm while web site was down..Thanks!!,NaN,2/21/2015 11:47,NaN,NaN,positive,Delta
5.69e+17,1,Customer Service Issue,0.6842,NaN,ejhart6,NaN,0,"@JetBlue Love your airline...hate your website.  Just tried to book 2 tickets (1 w miles, 1 w/out).  Absolute joke.   Needs a lot of work!",NaN,2/21/2015 11:38,"Fullerton, CA",NaN,negative,Delta
5.69e+17,1,NaN,NaN,NaN,xmorera,NaN,0,@JetBlue  What are your rules on checked baggage and carry ons from SLC to SJO?,"[0.0, 0.0]",2/21/2015 11:20,Costa Rica,Central America,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,kaitlynrosati,NaN,0,@JetBlue thanks so much for your condolences and quick response. It is very much appreciated,NaN,2/21/2015 11:12,CONCRETE JUNGLE,Pacific Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,Farehack,NaN,0,@jetblue @viraltech creates institutional quality machine driven JetBlue Revenue predictive analytics and forecasts using public Big Data ;),NaN,2/21/2015 11:06,NaN,NaN,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,Margo221,NaN,1,@JetBlue Thank you Alicia!  #ExceptionalService,NaN,2/21/2015 10:37,NaN,Eastern Time (US & Canada),positive,Delta
5.69e+17,1,Lost Luggage,0.6383,NaN,CamiCorreaBal,NaN,0,"@JetBlue yes, We have de baggage claim, I'm so sad for the baggage and how They treat Us 😞 please we need That baggage",NaN,2/21/2015 10:24,NaN,Bogota,negative,Delta
5.69e+17,1,Lost Luggage,1,NaN,CamiCorreaBal,NaN,0,"@JetBlue my mom's baggage is lost, in fly 1557 fort lauderdale-Bogotá today, Colombian employees treated us badly , need help please",NaN,2/21/2015 10:19,NaN,Bogota,negative,Delta
5.69e+17,1,Customer Service Issue,1,NaN,bizymom815,NaN,0,@JetBlue No changes made. My son's pass printed on same conf #. Just mine not print after I expressed disapptment w/ JetBlue,NaN,2/21/2015 10:05,NaN,Quito,negative,Delta
5.69e+17,1,Cancelled Flight,1,NaN,MTJaeckel,NaN,0,@JetBlue Cancelled Flighted 😢,NaN,2/21/2015 10:02,NaN,NaN,negative,Delta
5.69e+17,1,Customer Service Issue,1,NaN,bizymom815,NaN,0,"@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!",NaN,2/21/2015 9:48,NaN,Quito,negative,Delta
5.69e+17,0.6582,NaN,0,NaN,kaitlynrosati,NaN,0,@JetBlue minutes to spare.,NaN,2/21/2015 9:45,CONCRETE JUNGLE,Pacific Time (US & Canada),neutral,Delta
5.69e+17,1,Can't Tell,1,NaN,kaitlynrosati,NaN,0,"@JetBlue the first place but I really didn't need the extra stress at this already terrible time. Oh by the way, I made the flight with 30",NaN,2/21/2015 9:45,CONCRETE JUNGLE,Pacific Time (US & Canada),negative,Delta
5.69e+17,1,Customer Service Issue,0.6552,NaN,kaitlynrosati,NaN,0,"@JetBlue that I missed my flight. I had to book this flight extremely last minute due to a family death, there's no excuse for attitude in",NaN,2/21/2015 9:44,CONCRETE JUNGLE,Pacific Time (US & Canada),negative,Delta
5.69e+17,1,Flight Attendant Complaints,0.6667,NaN,kaitlynrosati,NaN,0,@JetBlue serious attitude. I was in the fault for running a tad behind but before she even knew my name or my flight info she ASSURED Me,NaN,2/21/2015 9:43,CONCRETE JUNGLE,Pacific Time (US & Canada),negative,Delta
5.69e+17,1,longlines,0.3723,NaN,kaitlynrosati,NaN,0,"@JetBlue I fly w/u as much as I can, however your kiosks were broken in SYR and there was 1 woman working the ticket counter.. She had a",NaN,2/21/2015 9:43,CONCRETE JUNGLE,Pacific Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,j_romaine,NaN,0,@JetBlue Even 5 years after the earthquake...Haiti still needs helps in rebuilding #flyingitforward,NaN,2/21/2015 9:39,Coming to a City Near You!,NaN,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,clementeworks,NaN,0,@JetBlue thanks. I chatted with a nice fella about it and he gave me the lowdown.,NaN,2/21/2015 9:33,"face, space",America/New_York,positive,Delta
5.69e+17,0.6792,NaN,NaN,NaN,MarkWeprin,NaN,0,@JetBlue yup 33036 feet. But no selfie.,NaN,2/21/2015 9:30,"Queens, New York ",Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6652,NaN,NaN,NaN,princessmarapao,NaN,0,@JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq,NaN,2/21/2015 9:22,"Virginia Beach, VA",Eastern Time (US & Canada),positive,Delta
5.69e+17,0.6842,NaN,NaN,NaN,kbosspotter,NaN,0,@JetBlue the you above all commercials? Like the legroom one,NaN,2/21/2015 9:17,Logan International Airport,Atlantic Time (Canada),neutral,Delta
5.69e+17,0.6581,NaN,NaN,NaN,princessmarapao,NaN,0,@JetBlue Will do.  I'll tell him you say hey.,NaN,2/21/2015 9:00,"Virginia Beach, VA",Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6837,NaN,NaN,NaN,EDTakeDown,NaN,0,"@JetBlue my wife and I booked last minute flights for a funeral separately, but we would like seats 2gether, can you do this if we DM conf#s",NaN,2/21/2015 8:53,New York,Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,jaredmooreski,NaN,0,@JetBlue ok thank you for the quick response JetBlue still the best comp,NaN,2/21/2015 8:52,NaN,NaN,positive,Delta
5.69e+17,0.6469,NaN,NaN,NaN,princessmarapao,NaN,0,"@JetBlue im in a session presented by one of your beloved travelers, @paulgordonbrown,I see why you love him so much http://t.co/vv8cFyhKVb",NaN,2/21/2015 8:48,"Virginia Beach, VA",Eastern Time (US & Canada),positive,Delta
5.69e+17,0.6598,Flight Booking Problems,0.3505,NaN,jaredmooreski,NaN,0,@JetBlue flying to Denver March 1st and my flight itenary keeps getting changed what the heck...booked the trip 3 months ago,NaN,2/21/2015 8:42,NaN,NaN,negative,Delta
5.69e+17,0.6725,Customer Service Issue,0.6725,NaN,onlyfordisplay_,NaN,0,@jetblue had me on hold foreverrrrrr,NaN,2/21/2015 8:40,new york.,NaN,negative,Delta
5.69e+17,1,Late Flight,0.6526,NaN,thisismysound,NaN,0,"@JetBlue NOT A HAPPY CUSTOMER. We've waited patiently, not to mention $150 and six months of marathon training, we need 2 be there tmrw.",NaN,2/21/2015 8:16,DC,Quito,negative,Delta
5.69e+17,1,Cancelled Flight,1,NaN,thisismysound,NaN,0,@JetBlue waiting for a flight to FL for 1/2 marathon tmrw 4 charity. U bumped us 2a Late Flightr flight &amp; then Cancelled FlightLED IT. How can you fix this?,NaN,2/21/2015 8:15,DC,Quito,negative,Delta
5.69e+17,0.667,NaN,NaN,NaN,JetBlueNews,NaN,0,@JetBlue Fliers to Gain Access to WSJ Content - Analyst Blog - Nasdaq http://t.co/dWEse7Xidr,NaN,2/21/2015 7:36,USA,Sydney,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,RachelLCoppola,NaN,0,@JetBlue oh definitely. I kind of only fly JetBlue.,NaN,2/21/2015 7:29,LA & Boston,Eastern Time (US & Canada),positive,Delta
5.69e+17,0.7024,Bad Flight,0.7024,NaN,ThatJasonEaton,NaN,0,@JetBlue if you want to fly in a storm that's your right. But give us the choice. We have kids and don't want to chance it. #nixchangefees,NaN,2/21/2015 7:26,NaN,NaN,negative,Delta
5.69e+17,1,NaN,NaN,NaN,Amaznred,NaN,0,@JetBlue thanks for getting me to Orlando early #happiness,"[28.42301907, -81.29654204]",2/21/2015 7:19,NaN,NaN,positive,Delta
5.69e+17,0.6508,NaN,NaN,NaN,staceylking,NaN,1,"@JetBlue Port-Au-Prince, Haiti for continued food distribution, medical supplies, &amp; orphan care!  #flyingitforward http://t.co/fn2QXybT9K",NaN,2/21/2015 7:14,"boise, idaho",NaN,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,staceylking,NaN,1,@JetBlue while in Haiti Id do food distribution for hundreds of hungry kids in nearby villages. #flyingitforward http://t.co/lTf2quD3Xc,NaN,2/21/2015 7:11,"boise, idaho",NaN,neutral,Delta
5.69e+17,0.6598,NaN,NaN,NaN,staceylking,NaN,0,"@JetBlue I'd go back to Haiti to deliver shoes, books&amp;medicine to kids I met in orphanage last year. #flyingitforward http://t.co/pGoeUXnsPI",NaN,2/21/2015 7:10,"boise, idaho",NaN,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,JetBlueNews,NaN,0,@JetBlue Airways Now Covered by Bank of America (JBLU) - Dakota Financial News http://t.co/WOwxhpU5qv,NaN,2/21/2015 7:05,USA,Sydney,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,domitilarodrig1,NaN,0,@JetBlue I would like to receive offers.,NaN,2/21/2015 6:49,NaN,NaN,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,joespurr,NaN,0,"@JetBlue may I check my 17-month-old child's fold-up crib for free on my flight tomorrow, similar to your policy for infant car seats?",NaN,2/21/2015 6:46,"Cambridge, MA",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,corinahe,NaN,0,"@JetBlue offers free flights for ""Fly it Forward"" campaign http://t.co/Yh1KZkYZrR http://t.co/wmO6tKqhXp via @usatodaytravel #travel #cause",NaN,2/21/2015 6:39,USA,Central Time (US & Canada),neutral,Delta
5.69e+17,0.6637,NaN,0,NaN,RoyalVestige,NaN,0,@JetBlue When are you guys doing a dualcam with @RedReserve ?,NaN,2/21/2015 6:36,Sub to me! ,Solomon Is.,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,JetBlueNews,NaN,0,@JetBlue Airways Stock Rating Lowered by Vetr Inc. (JBLU) - Dakota Financial News http://t.co/QW2eBEEMVg,NaN,2/21/2015 6:36,USA,Sydney,neutral,Delta
5.69e+17,1,Late Flight,1,NaN,alexlmichael,NaN,0,@JetBlue you #fail. Snow coming to DC area. Tried to get on earlier flight. You refused. Now flight 6.5 hours delayed. Greedy and foolish.,NaN,2/21/2015 6:14,Washington DC,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,thepointskid,NaN,0,@JetBlue do you have a waiver for NY weather today?,NaN,2/21/2015 5:51,New York,Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.7128,NaN,NaN,NaN,triniluv81,NaN,0,@JetBlue got it. Thanks,NaN,2/21/2015 5:44,"Troy, NY",Eastern Time (US & Canada),positive,Delta
